"id","attr_time","attr_x","attr_y","attr_z"
"440","1518805814335","0.0289006","-0.000568569","-0.0335073"
"441","1518805814345","0.0595134","-0.0196091","0.0919504"
"442","1518805814356","0.0954962","-0.0444185","0.175077"
"443","1518805814365","0.130029","-0.045112","0.145808"
"444","1518805814376","0.0886997","-0.0188508","0.0342836"
"445","1518805814386","-0.00374165","0.0404666","-0.072175"
"446","1518805814400","-0.0451326","0.0917513","-0.105626"
"447","1518805814406","-0.0035439","0.0695702","-0.107486"
"448","1518805814420","0.06612","-0.0381994","-0.085988"
"449","1518805814426","0.0777965","-0.10143","-0.041975"
"450","1518805814436","0.0603218","-0.148184","-0.0489025"
"451","1518805814446","-0.0360211","-0.118547","-0.148301"
"452","1518805814455","-0.0460556","-0.0929222","-0.210582"
"453","1518805814465","-0.0349291","-0.0302831","-0.103341"
"454","1518805814475","-0.0643363","0.0428132","0.0533218"
"455","1518805814485","0.0194016","0.105121","0.111612"
"456","1518805814496","0.0863918","0.162629","0.0969515"
"457","1518805814506","0.0729443","0.18182","0.00669098"
"458","1518805814517","0.100495","0.160779","-0.126811"
"459","1518805814526","0.0842265","0.0462602","-0.126349"
"460","1518805814537","0.0463116","-0.0108774","-0.0819254"
"461","1518805814546","0.0370493","-0.054672","-0.0310631"
"462","1518805814557","0.041132","-0.0897077","-0.0784826"
"463","1518805814567","-0.0283879","-0.025796","-0.112587"
"464","1518805814577","-0.133805","0.107696","-0.0326071"
"465","1518805814586","-0.223884","0.210659","0.0352078"
"466","1518805814597","-0.181023","0.187682","0.0415735"
"467","1518805814606","-0.0662861","0.144399","0.0447512"
"468","1518805814617","0.0484884","0.107858","0.144979"
"469","1518805814627","0.054114","0.0575548","0.267302"
"470","1518805814637","0.0107291","0.0268896","0.271305"
"471","1518805814646","-0.0335559","0.01385","0.19789"
"472","1518805814657","0.00954823","-0.00807419","0.00891018"
"473","1518805814665","-0.0287544","-0.00837477","-0.0273495"
"474","1518805814676","-0.084297","-0.0181923","-0.0640192"
"475","1518805814687","-0.0731838","0.00460033","-0.0378075"
"476","1518805814697","-0.0891938","0.034327","-0.0340767"
"477","1518805814706","-0.0962555","0.06577","-0.0310926"
"478","1518805814717","-0.0865815","0.0123922","-0.0306206"
"479","1518805814726","-0.103743","0.000336637","-0.0359888"
"480","1518805814737","-0.113641","0.0136772","-0.0211296"
"481","1518805814747","-0.110067","0.0243497","0.0271511"
"482","1518805814757","-0.101461","-0.020744","0.0657749"
"483","1518805814766","-0.0773383","-0.0606499","-0.00292683"
"484","1518805814777","-0.0522936","-0.035112","0.0551205"
"485","1518805814786","-0.0245961","-0.0280896","0.128375"
"486","1518805814797","-0.0618161","-0.0224717","0.0624762"
"487","1518805814807","-0.0475375","-0.0562857","-0.143476"
"488","1518805814817","0.0251788","-0.0507748","-0.277592"
"489","1518805814826","0.0948445","-0.119152","-0.269958"
"490","1518805814837","0.0433134","-0.191093","-0.11445"
"491","1518805814846","-0.00557303","-0.281207","0.0310259"
"492","1518805814857","-0.0159509","-0.314991","0.0209904"
"493","1518805814867","0.0312939","-0.278808","-0.0694017"
"494","1518805814877","0.0824977","-0.276678","-0.0325365"
"495","1518805814886","0.115799","-0.213681","-0.00879097"
"496","1518805814897","0.130948","-0.107736","0.00637531"
"497","1518805814906","0.0990119","-0.0268107","-0.0696001"
"498","1518805814917","0.142418","0.0111136","-0.157198"
"499","1518805814927","0.167566","-0.00643253","-0.210036"
"500","1518805814937","0.0861677","-0.0223848","-0.122059"
"501","1518805814945","0.0516953","-0.0677087","0.0230236"
"502","1518805814957","0.0911572","-0.0733212","0.152498"
"503","1518805814966","0.111234","-0.0624878","0.303964"
"504","1518805814977","0.0813257","-0.0404131","0.453867"
"505","1518805814987","0.0995381","0.00406247","0.449287"
"506","1518805814997","0.0892076","0.0683743","0.28856"
"507","1518805815006","0.0962665","0.131316","-0.0104952"
"508","1518805815017","0.121068","0.105053","-0.297625"
"509","1518805815026","0.0738693","0.220037","-0.307054"
"510","1518805815037","-0.0500835","0.304363","-0.0330315"
"511","1518805815047","-0.0707135","0.300953","0.0846691"
"512","1518805815057","-0.0814713","0.189046","0.0351734"
"513","1518805815066","-0.0345303","0.0937742","-0.0254936"
"514","1518805815076","-0.0621018","0.0347956","-0.0223103"
"515","1518805815086","-0.0956515","0.0680603","0.0166292"
"516","1518805815097","-0.124407","0.0755178","0.0688505"
"517","1518805815107","-0.0593016","0.0565834","0.0493336"
"518","1518805815117","0.00235966","0.01462","0.033721"
"519","1518805815126","0.0325344","-0.0400203","0.103594"
"520","1518805815136","-0.0122808","-0.00903122","0.180561"
"521","1518805815146","-0.00982466","0.0253372","0.161688"
"522","1518805815163","0.0515183","0.0202697","0.0910425"
"523","1518805815171","0.000990823","0.0162158","0.0498486"
"524","1518805815178","-0.0394312","-0.0291666","-0.0233297"
"525","1518805815186","-0.0487837","-0.0750496","0.0043211"
"526","1518805815196","-0.0830816","-0.0983481","0.116467"
"527","1518805815206","-0.0664653","-0.130395","0.121904"
"528","1518805815217","-0.0263564","-0.198171","-0.0269785"
"529","1518805815226","0.024885","-0.145129","-0.0809612"
"530","1518805815236","0.0486393","-0.0758795","-0.0877543"
"531","1518805815246","0.0178418","-0.0109027","-0.131496"
"532","1518805815257","-0.0393583","0.0506558","-0.176068"
"533","1518805815266","-0.0870338","0.0654251","-0.161924"
"534","1518805815277","-0.0255724","0.0102009","-0.265534"
"535","1518805815286","0.0312584","-0.0339786","-0.310114"
"536","1518805815297","0.00776796","0.00537932","-0.202121"
"537","1518805815306","0.00429894","-0.00527361","-0.004632"
"538","1518805815317","-0.0137996","-0.0291193","0.0556717"
"539","1518805815326","-0.0340247","-0.057773","0.0100603"
"540","1518805815337","-0.00615016","-0.0634572","-0.0685682"
"541","1518805815347","0.0257266","-0.0411887","-0.0969944"
"542","1518805815357","0.00334249","0.0053575","-0.0622721"
"543","1518805815366","-0.0318036","0.0234402","-0.0479021"
"544","1518805815376","-0.0101195","-0.0195562","-0.126431"
"545","1518805815386","0.0570287","-0.0328837","-0.179677"
"546","1518805815397","0.091593","-0.0301378","-0.168642"
"547","1518805815408","0.0905132","-0.0700804","-0.064043"
"548","1518805815417","0.108804","-0.0752185","0.025382"
"549","1518805815427","0.115774","-0.0965678","-0.0141716"
"550","1518805815436","0.109858","-0.0906621","0.0327177"
"551","1518805815445","0.124279","-0.0706143","0.097044"
"552","1518805815455","0.0726077","-0.0124367","0.112113"
"553","1518805815465","0.0274394","0.0455978","0.0647898"
"554","1518805815475","-0.0355111","0.122672","0.0652399"
"555","1518805815484","-0.0494785","0.1307","0.0617695"
"556","1518805815495","0.0063873","0.0968982","0.0551615"
"557","1518805815504","0.0549108","-0.00675994","0.0651989"
"558","1518805815514","0.0994758","-0.110756","-0.0321188"
"559","1518805815524","0.0795806","-0.138406","-0.062088"
"560","1518805815534","0.0215253","-0.110725","-0.0458393"
"561","1518805815544","-0.0689737","-0.00621665","0.0897465"
"562","1518805815554","-0.15095","0.0563201","0.186723"
