"attr_time","attr_x","attr_y","attr_z"
"1518483749913","0.0565175","0.000130653","-0.0909114"
"1518483749935","0.0145673","-0.00564194","-0.10146"
"1518483749954","-0.0573013","0.00697899","-0.119476"
"1518483749974","-0.0209405","-0.000163078","-0.0955811"
"1518483749995","0.0387947","-0.0192842","0.0288835"
"1518483750014","0.0789213","-0.0556507","0.0824842"
"1518483750035","-0.00390267","-0.0119581","0.0468335"
"1518483750055","0.00645494","0.0268269","-0.00467253"
"1518483750074","-0.0350599","0.0387001","-0.022892"
"1518483750094","0.0198376","0.0156364","-0.0317216"
"1518483750114","0.0311934","-0.016222","-0.14988"
"1518483750134","-0.109125","-0.103003","-0.129481"
"1518483750153","-0.140931","0.162771","-0.0212216"
"1518483750175","-0.0610289","0.0267839","0.251182"
"1518483750194","0.056525","-0.0322046","0.557213"
"1518483750222","0.0394737","0.108315","0.250398"
"1518483750234","0.108196","-0.0512581","-0.0314469"
"1518483750265","0.0214323","0.00879478","-0.0845356"
"1518483750283","0.0305538","0.0491753","-0.151907"
"1518483750297","-0.00428826","-0.0660076","-0.364784"
"1518483750316","0.0253007","0.0142336","-0.339713"
"1518483750333","0.0700414","-0.0211754","-0.204731"
"1518483750353","-0.0416533","-0.020771","-0.173362"
"1518483750376","0.0126474","-0.0108709","-0.144435"
"1518483750398","-0.0224441","0.0200348","-0.130872"
"1518483750415","-0.106065","0.079237","0.184531"
