"id","attr_time","attr_azimuth","attr_pitch","attr_roll"
"2876","1518810957913","83.7415","0.241865","-0.554492"
"2877","1518810957922","84.991","0.253405","-0.53714"
"2878","1518810957933","86.1642","0.257919","-0.52962"
"2879","1518810957942","87.282","0.261833","-0.528103"
"2880","1518810957955","88.3656","0.265901","-0.532884"
"2881","1518810957963","89.4105","0.268008","-0.543631"
"2882","1518810957972","90.4408","0.274654","-0.558777"
"2883","1518810957982","91.4985","0.279165","-0.569678"
"2884","1518810957993","92.5986","0.289911","-0.575038"
"2885","1518810958001","93.7325","0.304893","-0.589026"
"2886","1518810958014","94.8909","0.318332","-0.590622"
"2887","1518810958022","96.0472","0.329813","-0.59082"
"2888","1518810958033","97.1473","0.341276","-0.624691"
"2889","1518810958042","98.1524","0.34276","-0.651284"
"2890","1518810958054","99.0802","0.346652","-0.687532"
"2891","1518810958062","99.9895","0.344011","-0.663911"
"2892","1518810958073","100.943","0.344535","-0.652306"
"2893","1518810958081","101.931","0.346965","-0.662516"
"2894","1518810958093","102.951","0.350182","-0.67324"
"2895","1518810958102","103.992","0.358419","-0.689445"
"2896","1518810958113","105.046","0.367229","-0.700585"
"2897","1518810958121","106.11","0.38446","-0.719277"
"2898","1518810958131","107.186","0.401601","-0.737828"
"2899","1518810958141","108.254","0.421004","-0.755428"
"2900","1518810958152","109.291","0.437205","-0.776787"
"2901","1518810958161","110.292","0.453447","-0.793223"
"2902","1518810958172","111.274","0.471738","-0.807597"
"2903","1518810958182","112.244","0.489813","-0.82176"
"2904","1518810958194","113.192","0.508318","-0.835292"
"2905","1518810958201","114.133","0.528726","-0.847247"
"2906","1518810958211","115.087","0.552755","-0.846843"
"2907","1518810958221","116.059","0.572188","-0.843027"
"2908","1518810958232","117.031","0.590571","-0.843689"
"2909","1518810958241","117.983","0.613018","-0.84885"
"2910","1518810958252","118.844","0.640787","-0.870843"
"2911","1518810958261","119.568","0.684275","-0.915164"
"2912","1518810958272","120.176","0.739429","-0.96334"
"2913","1518810958281","120.736","0.794484","-0.998907"
"2914","1518810958293","121.303","0.844111","-1.0193"
"2915","1518810958301","121.915","0.892273","-1.02305"
"2916","1518810958317","122.592","0.935415","-1.02371"
"2917","1518810958324","123.309","0.972368","-1.02418"
"2918","1518810958335","124.055","1.00251","-1.02563"
"2919","1518810958345","124.84","1.02833","-1.02727"
"2920","1518810958357","125.659","1.05127","-1.03088"
"2921","1518810958364","126.516","1.07548","-1.0294"
"2922","1518810958375","127.398","1.09637","-1.0178"
"2923","1518810958384","128.301","1.11616","-1.00186"
"2924","1518810958395","129.224","1.13484","-0.987236"
"2925","1518810958405","130.163","1.15235","-0.973585"
"2926","1518810958416","131.124","1.16866","-0.952254"
"2927","1518810958424","132.123","1.18341","-0.91695"
"2928","1518810958432","133.182","1.19703","-0.864524"
"2929","1518810958442","134.316","1.20818","-0.807364"
"2930","1518810958453","135.513","1.22132","-0.749109"
"2931","1518810958462","136.744","1.22915","-0.682516"
"2932","1518810958473","137.971","1.23868","-0.639376"
"2933","1518810958481","139.173","1.2515","-0.60909"
"2934","1518810958494","140.331","1.26631","-0.588101"
"2935","1518810958501","141.43","1.27954","-0.575942"
"2936","1518810958512","142.425","1.29012","-0.568537"
"2937","1518810958521","143.383","1.30087","-0.566123"
"2938","1518810958534","144.333","1.30915","-0.563109"
"2939","1518810958542","145.303","1.31722","-0.558942"
"2940","1518810958551","146.332","1.32627","-0.546647"
"2941","1518810958561","147.456","1.33658","-0.527918"
"2942","1518810958572","148.685","1.35047","-0.503853"
"2943","1518810958581","150.006","1.36548","-0.491219"
"2944","1518810958593","151.358","1.38281","-0.484666"
"2945","1518810958602","152.693","1.39509","-0.481606"
"2946","1518810958612","153.98","1.40924","-0.485706"
"2947","1518810958621","155.218","1.42397","-0.490502"
"2948","1518810958632","156.419","1.44244","-0.492639"
"2949","1518810958642","157.622","1.46503","-0.492373"
"2950","1518810958652","158.863","1.49418","-0.489563"
"2951","1518810958663","160.114","1.52864","-0.485796"
"2952","1518810958675","161.33","1.56781","-0.484677"
"2953","1518810958682","162.47","1.60279","-0.48729"
"2954","1518810958693","163.542","1.63047","-0.485694"
"2955","1518810958702","164.564","1.65032","-0.477291"
"2956","1518810958714","165.524","1.66248","-0.466006"
"2957","1518810958722","166.407","1.6645","-0.450462"
"2958","1518810958733","167.147","1.65805","-0.441647"
"2959","1518810958741","167.734","1.64729","-0.444662"
"2960","1518810958752","168.213","1.63511","-0.445306"
"2961","1518810958761","168.61","1.62424","-0.448541"
"2962","1518810958773","168.917","1.61183","-0.453805"
"2963","1518810958781","169.136","1.59797","-0.4591"
"2964","1518810958791","169.268","1.5836","-0.46518"
"2965","1518810958801","169.312","1.5707","-0.470256"
"2966","1518810958812","169.312","1.55983","-0.474535"
"2967","1518810958821","169.312","1.55121","-0.477989"
"2968","1518810958835","169.312","1.54249","-0.480165"
"2969","1518810958840","169.312","1.53555","-0.483083"
"2970","1518810958851","169.31","1.52953","-0.484612"
"2971","1518810958862","169.311","1.52397","-0.485003"
"2972","1518810958876","169.311","1.5197","-0.485073"
"2973","1518810958885","169.311","1.51589","-0.484024"
"2974","1518810958893","169.312","1.51167","-0.483611"
"2975","1518810958901","169.31","1.50832","-0.483663"
"2976","1518810958912","169.31","1.50526","-0.483155"
"2977","1518810958932","169.309","1.50238","-0.483125"
"2978","1518810958932","169.309","1.48812","-0.479265"
"2979","1518810958946","169.308","1.47653","-0.475195"
"2980","1518810958951","169.309","1.47804","-0.462783"
"2981","1518810958961","169.359","1.51365","-0.390852"
"2982","1518810958975","169.475","1.59778","-0.251107"
"2983","1518810958981","169.692","1.68054","-0.12167"
"2984","1518810958992","169.947","1.71833","-0.0523248"
"2985","1518810959001","170.175","1.73082","-0.00637092"
"2986","1518810959013","170.398","1.73624","0.0326509"
"2987","1518810959023","170.651","1.74172","0.0945661"
"2988","1518810959032","170.965","1.75707","0.208114"
"2989","1518810959043","171.379","1.78625","0.434713"
"2990","1518810959056","171.937","1.78599","0.519001"
"2991","1518810959063","172.655","1.77786","0.624547"
"2992","1518810959074","173.496","1.76407","0.718673"
"2993","1518810959082","174.411","1.74788","0.794753"
"2994","1518810959093","175.387","1.7329","0.846174"
"2995","1518810959102","176.391","1.71145","0.89456"
"2996","1518810959113","177.414","1.69383","0.963333"
"2997","1518810959139","178.451","1.67791","1.00153"
"2998","1518810959139","179.481","1.66586","1.01486"
"2999","1518810959145","180.524","1.65526","1.03582"
"3000","1518810959166","181.622","1.6412","1.0636"
"3001","1518810959166","182.797","1.63304","1.09111"
"3002","1518810959173","184.06","1.61595","1.1818"
"3003","1518810959181","185.412","1.60089","1.23906"
"3004","1518810959193","186.822","1.58332","1.27265"
"3005","1518810959201","188.249","1.56172","1.3115"
"3006","1518810959212","189.685","1.5442","1.34239"
"3007","1518810959222","191.138","1.5224","1.37304"
"3008","1518810959232","192.641","1.51249","1.38307"
"3009","1518810959244","194.221","1.4972","1.40291"
"3010","1518810959254","195.91","1.48657","1.41224"
"3011","1518810959263","197.698","1.47065","1.44923"
"3012","1518810959273","199.532","1.45567","1.47449"
"3013","1518810959281","201.393","1.44484","1.49042"
"3014","1518810959293","203.256","1.44437","1.49173"
"3015","1518810959303","205.103","1.43334","1.5262"
"3016","1518810959315","206.967","1.43644","1.55547"
"3017","1518810959323","208.848","1.44817","1.57356"
"3018","1518810959333","210.728","1.46421","1.5786"
"3019","1518810959344","212.563","1.47274","1.58192"
"3020","1518810959355","214.35","1.48133","1.58228"
"3021","1518810959362","216.117","1.47975","1.58689"
"3022","1518810959374","217.89","1.47081","1.59645"
"3023","1518810959382","219.719","1.45286","1.60375"
"3024","1518810959393","221.607","1.43078","1.5994"
"3025","1518810959403","223.514","1.41597","1.57743"
"3026","1518810959413","225.313","1.40836","1.52697"
"3027","1518810959421","226.96","1.3899","1.43106"
"3028","1518810959434","228.378","1.36837","1.29471"
"3029","1518810959442","229.563","1.3456","1.12084"
"3030","1518810959454","230.51","1.31429","0.930577"
"3031","1518810959463","231.236","1.27857","0.737264"
"3032","1518810959474","231.762","1.24066","0.540935"
"3033","1518810959483","232.115","1.20764","0.385782"
"3034","1518810959494","232.365","1.17886","0.273547"
"3035","1518810959502","232.529","1.15297","0.191216"
"3036","1518810959513","232.609","1.1296","0.132471"
"3037","1518810959522","232.615","1.11351","0.0887849"
"3038","1518810959537","232.615","1.09903","0.059375"
"3039","1518810959542","232.613","1.08771","0.038294"
"3040","1518810959554","232.613","1.08001","0.0243933"
"3041","1518810959563","232.612","1.07331","0.0149276"
"3042","1518810959574","232.613","1.06708","0.00943226"
"3043","1518810959583","232.612","1.06312","0.00605403"
"3044","1518810959593","232.611","1.05998","0.00360098"
"3045","1518810959602","232.611","1.05644","0.00223975"
"3046","1518810959614","232.612","1.05265","0.0024168"
"3047","1518810959623","232.613","1.04967","0.00171926"
"3048","1518810959633","232.611","1.04761","0.000171264"
"3049","1518810959643","232.61","1.0451","-0.000438432"
"3050","1518810959654","232.609","1.03414","0.00129664"
"3051","1518810959663","232.608","1.02421","0.00276504"
"3052","1518810959674","232.607","1.01479","0.00654347"
"3053","1518810959683","232.606","1.0062","0.00995371"
"3054","1518810959693","232.606","0.996687","0.0144504"
"3055","1518810959703","232.606","0.988455","0.018697"
"3056","1518810959713","232.606","0.981253","0.0239586"
"3057","1518810959723","232.606","0.974564","0.0292165"
"3058","1518810959734","232.607","0.968747","0.0347793"
"3059","1518810959742","232.607","0.963136","0.040699"
"3060","1518810959753","232.607","0.957578","0.0467731"
"3061","1518810959762","232.607","0.952072","0.053256"
"3062","1518810959773","232.607","0.946516","0.0598424"
"3063","1518810959782","232.607","0.941268","0.0665814"
"3064","1518810959799","232.607","0.936023","0.0740881"
"3065","1518810959802","232.607","0.930677","0.0818011"
"3066","1518810959816","232.607","0.925076","0.089515"
"3067","1518810959823","232.608","0.919832","0.0972779"
"3068","1518810959833","232.608","0.914387","0.105709"
"3069","1518810959843","232.608","0.909146","0.113985"
"3070","1518810959854","232.608","0.903751","0.122056"
"3071","1518810959862","232.608","0.898456","0.129923"
"3072","1518810959873","232.608","0.893109","0.137379"
"3073","1518810959882","232.608","0.887762","0.144835"
"3074","1518810959893","232.608","0.882414","0.152035"
"3075","1518810959903","232.608","0.877319","0.158721"
"3076","1518810959914","232.609","0.872582","0.165201"
"3077","1518810959922","232.609","0.867587","0.17117"
"3078","1518810959933","232.609","0.862947","0.176419"
"3079","1518810959943","232.609","0.858305","0.181155"
"3080","1518810959954","232.609","0.854021","0.185685"
"3081","1518810959962","232.609","0.849838","0.190009"
"3082","1518810959974","232.609","0.845603","0.19418"
"3083","1518810959982","232.609","0.841779","0.198554"
"3084","1518810959994","232.609","0.838569","0.20272"
"3085","1518810960006","232.609","0.835412","0.20704"
"3086","1518810960013","232.609","0.832359","0.211923"
"3087","1518810960023","232.609","0.829615","0.217214"
"3088","1518810960034","232.61","0.827229","0.2223"
"3089","1518810960042","232.61","0.825051","0.227999"
"3090","1518810960053","232.61","0.823132","0.234209"
"3091","1518810960067","232.61","0.820854","0.24037"
"3092","1518810960073","232.61","0.818576","0.24653"
"3093","1518810960088","232.61","0.816153","0.254794"
"3094","1518810960093","232.61","0.820434","0.28363"
"3095","1518810960101","232.612","0.847563","0.367103"
"3096","1518810960112","232.771","0.905309","0.509751"
"3097","1518810960127","233.028","0.987616","0.696464"
"3098","1518810960132","233.375","1.08528","0.899808"
"3099","1518810960143","233.795","1.17845","1.08855"
"3100","1518810960153","234.272","1.14275","1.23844"
"3101","1518810960161","234.826","0.941153","1.44314"
"3102","1518810960172","235.531","0.853525","1.49758"
"3103","1518810960181","236.473","0.753914","1.55707"
"3104","1518810960191","237.629","0.673679","1.60052"
"3105","1518810960201","238.904","0.619299","1.61294"
"3106","1518810960212","240.211","0.575468","1.61433"
"3107","1518810960220","241.515","0.539972","1.62753"
"3108","1518810960231","242.831","0.519255","1.64369"
"3109","1518810960240","244.188","0.512216","1.66524"
"3110","1518810960253","245.608","0.51852","1.69199"
"3111","1518810960263","247.072","0.524729","1.72698"
"3112","1518810960274","248.555","0.529887","1.74895"
"3113","1518810960283","250.008","0.534081","1.75358"
"3114","1518810960293","251.396","0.528562","1.75743"
"3115","1518810960303","252.708","0.518351","1.75062"
"3116","1518810960313","253.935","0.503501","1.74152"
"3117","1518810960323","255.148","0.493453","1.73168"
"3118","1518810960334","256.384","0.487253","1.72545"
"3119","1518810960343","257.643","0.484515","1.72731"
"3120","1518810960353","258.924","0.48314","1.75408"
"3121","1518810960363","260.225","0.489685","1.77532"
"3122","1518810960373","261.535","0.501378","1.8237"
"3123","1518810960382","262.831","0.513713","1.85804"
"3124","1518810960394","264.087","0.510619","1.87517"
"3125","1518810960402","265.288","0.500524","1.8827"
"3126","1518810960413","266.437","0.492175","1.87772"
"3127","1518810960423","267.534","0.473772","1.87449"
"3128","1518810960433","268.58","0.455948","1.86303"
"3129","1518810960443","269.588","0.439089","1.85165"
"3130","1518810960454","270.613","0.418088","1.84859"
"3131","1518810960463","271.692","0.403134","1.8387"
"3132","1518810960473","272.781","0.388173","1.83513"
"3133","1518810960482","273.876","0.378018","1.83779"
"3134","1518810960494","274.97","0.367008","1.85101"
"3135","1518810960503","276.04","0.359652","1.85204"
"3136","1518810960514","277.075","0.357326","1.83743"
"3137","1518810960522","278.094","0.353815","1.82316"
"3138","1518810960533","279.091","0.35184","1.80573"
"3139","1518810960543","280.059","0.357489","1.77705"
"3140","1518810960553","280.997","0.357165","1.75645"
"3141","1518810960562","281.91","0.34958","1.73351"
"3142","1518810960574","282.796","0.341898","1.70754"
"3143","1518810960583","283.667","0.328076","1.69456"
"3144","1518810960593","284.532","0.312897","1.68492"
"3145","1518810960602","285.389","0.299482","1.67197"
"3146","1518810960615","286.201","0.291245","1.66131"
"3147","1518810960621","286.97","0.282073","1.64664"
"3148","1518810960633","287.673","0.273724","1.62746"
"3149","1518810960641","288.327","0.269563","1.60281"
"3150","1518810960651","288.947","0.261418","1.5695"
"3151","1518810960661","289.532","0.248082","1.52673"
"3152","1518810960672","290.084","0.235807","1.47947"
"3153","1518810960683","290.604","0.222913","1.42389"
"3154","1518810960694","291.087","0.204845","1.37402"
"3155","1518810960702","291.545","0.191137","1.33565"
"3156","1518810960713","291.973","0.179838","1.30591"
"3157","1518810960721","292.364","0.171225","1.28281"
"3158","1518810960733","292.726","0.162135","1.26647"
"3159","1518810960743","293.061","0.153501","1.25096"
"3160","1518810960755","293.375","0.144613","1.23179"
"3161","1518810960762","293.654","0.130999","1.20608"
"3162","1518810960773","293.913","0.117951","1.16906"
"3163","1518810960783","294.15","0.0982442","1.12848"
"3164","1518810960793","294.369","0.0798474","1.08719"
"3165","1518810960803","294.574","0.0556655","1.0436"
"3166","1518810960817","294.748","0.0380323","1.00225"
"3167","1518810960823","294.894","0.0219881","0.966174"
"3168","1518810960833","295.001","0.0106091","0.93673"
"3169","1518810960845","295.072","0.00345431","0.914024"
"3170","1518810960858","295.127","0.00417986","0.89876"
"3171","1518810960861","295.178","0.00679879","0.885986"
"3172","1518810960873","295.216","0.0142641","0.871699"
"3173","1518810960881","295.25","0.0249505","0.853229"
"3174","1518810960892","295.283","0.0411488","0.826945"
"3175","1518810960902","295.295","0.0583605","0.792797"
"3176","1518810960912","295.282","0.07598","0.757941"
"3177","1518810960921","295.27","0.0944117","0.72202"
"3178","1518810960932","295.247","0.116422","0.688868"
"3179","1518810960941","295.217","0.147065","0.657706"
"3180","1518810960951","295.178","0.344181","0.486093"
"3181","1518810960961","295.139","0.570197","0.332025"
"3182","1518810960971","295.119","0.801905","0.193517"
"3183","1518810960982","295.126","1.02132","0.0624002"
"3184","1518810960993","295.145","1.22349","-0.0566447"
"3185","1518810961002","295.167","1.38315","-0.141916"
"3186","1518810961013","295.191","1.48858","-0.197121"
"3187","1518810961022","295.22","1.54355","-0.223992"
"3188","1518810961033","295.255","1.56901","-0.231201"
"3189","1518810961042","295.299","1.57613","-0.229344"
"3190","1518810961054","295.343","1.57523","-0.226228"
"3191","1518810961062","295.366","1.55944","-0.22715"
"3192","1518810961073","295.364","1.53339","-0.236188"
"3193","1518810961082","295.333","1.50114","-0.249319"
"3194","1518810961092","295.277","1.46859","-0.263967"
"3195","1518810961103","295.201","1.43213","-0.275705"
"3196","1518810961114","295.123","1.39341","-0.286676"
"3197","1518810961122","295.045","1.34008","-0.30366"
"3198","1518810961133","294.976","1.27534","-0.331132"
"3199","1518810961142","294.912","1.19826","-0.365834"
"3200","1518810961153","294.845","1.10335","-0.410878"
"3201","1518810961162","294.772","0.977459","-0.460572"
"3202","1518810961174","294.679","0.827471","-0.524035"
"3203","1518810961181","294.562","0.664005","-0.581738"
"3204","1518810961192","294.434","0.501973","-0.634327"
"3205","1518810961203","294.3","0.357183","-0.66808"
"3206","1518810961213","294.182","0.231842","-0.68537"
"3207","1518810961222","294.073","0.123428","-0.697381"
"3208","1518810961234","293.964","0.0237496","-0.715696"
"3209","1518810961242","293.86","-0.0708877","-0.733421"
"3210","1518810961253","293.766","-0.155415","-0.760298"
"3211","1518810961262","293.685","-0.224133","-0.791206"
"3212","1518810961273","293.619","-0.282813","-0.831317"
"3213","1518810961282","293.57","-0.328744","-0.877376"
"3214","1518810961293","293.545","-0.357913","-0.918602"
"3215","1518810961302","293.552","-0.37733","-0.951076"
"3216","1518810961312","293.583","-0.38657","-0.974684"
"3217","1518810961321","293.646","-0.390557","-0.995215"
"3218","1518810961332","293.74","-0.394061","-1.00886"
"3219","1518810961341","293.857","-0.395976","-1.02157"
"3220","1518810961353","293.998","-0.398851","-1.03809"
"3221","1518810961361","294.159","-0.406651","-1.06392"
"3222","1518810961372","294.322","-0.418118","-1.10045"
"3223","1518810961382","294.482","-0.430575","-1.14777"
"3224","1518810961393","294.647","-0.441845","-1.19932"
"3225","1518810961404","294.828","-0.446105","-1.25198"
"3226","1518810961414","294.996","-0.455296","-1.316"
"3227","1518810961422","295.119","-0.46956","-1.37917"
"3228","1518810961433","295.204","-0.490659","-1.4362"
"3229","1518810961442","295.271","-0.510632","-1.48259"
"3230","1518810961453","295.327","-0.537575","-1.51863"
"3231","1518810961462","295.385","-0.56311","-1.54377"
"3232","1518810961474","295.449","-0.586695","-1.56239"
"3233","1518810961482","295.515","-0.609077","-1.57474"
"3234","1518810961492","295.57","-0.62754","-1.57972"
"3235","1518810961502","295.617","-0.64503","-1.58644"
"3236","1518810961512","295.638","-0.657845","-1.59036"
"3237","1518810961522","295.628","-0.6707","-1.57932"
"3238","1518810961534","295.596","-0.67292","-1.57206"
"3239","1518810961542","295.532","-0.67583","-1.55793"
"3240","1518810961553","295.452","-0.673276","-1.54268"
"3241","1518810961562","295.388","-0.675674","-1.52072"
"3242","1518810961573","295.366","-0.675326","-1.49902"
"3243","1518810961582","295.372","-0.681073","-1.46731"
"3244","1518810961593","295.405","-0.688813","-1.44011"
"3245","1518810961605","295.446","-0.709048","-1.42793"
"3246","1518810961613","295.451","-0.746548","-1.41318"
"3247","1518810961622","295.38","-0.822357","-1.39205"
"3248","1518810961634","295.248","-0.917168","-1.37163"
"3249","1518810961642","295.064","-1.03498","-1.36099"
"3250","1518810961654","294.829","-1.16258","-1.36371"
"3251","1518810961662","294.498","-1.28518","-1.37261"
"3252","1518810961672","294.13","-1.39369","-1.37383"
"3253","1518810961681","293.75","-1.4813","-1.35579"
"3254","1518810961693","293.397","-1.50306","-1.33898"
"3255","1518810961706","293.101","-1.52131","-1.29263"
"3256","1518810961714","292.877","-1.53385","-1.22537"
"3257","1518810961722","292.708","-1.53969","-1.13837"
"3258","1518810961733","292.582","-1.54429","-1.02917"
"3259","1518810961742","292.497","-1.54908","-0.913819"
"3260","1518810961753","292.456","-1.56068","-0.780665"
"3261","1518810961762","292.461","-1.5727","-0.652178"
"3262","1518810961773","292.503","-1.60248","-0.525044"
"3263","1518810961782","292.562","-1.6379","-0.40615"
"3264","1518810961793","292.596","-1.68263","-0.302058"
"3265","1518810961804","292.561","-1.72644","-0.201272"
"3266","1518810961819","292.428","-1.77295","-0.105842"
"3267","1518810961822","292.26","-1.8049","-0.0150801"
"3268","1518810961833","292.09","-1.82333","0.076807"
"3269","1518810961842","291.937","-1.82497","0.149558"
"3270","1518810961853","291.808","-1.81676","0.223403"
"3271","1518810961862","291.718","-1.78993","0.291493"
"3272","1518810961873","291.675","-1.7691","0.352902"
"3273","1518810961882","291.658","-1.7466","0.40053"
"3274","1518810961893","291.639","-1.6548","0.628321"
"3275","1518810961903","291.601","-1.57776","0.802905"
"3276","1518810961913","291.546","-1.49256","0.948726"
"3277","1518810961922","291.491","-1.40965","1.09945"
"3278","1518810961933","291.454","-1.32911","1.23081"
"3279","1518810961942","291.44","-1.23952","1.35141"
"3280","1518810961954","291.44","-1.14325","1.47759"
"3281","1518810961962","291.457","-1.04108","1.61385"
"3282","1518810961973","291.488","-0.933038","1.75944"
"3283","1518810961982","291.544","-0.830487","1.9108"
"3284","1518810961993","291.63","-0.743548","2.07804"
"3285","1518810962004","291.737","-0.679674","2.2533"
"3286","1518810962013","291.833","-0.634472","2.3966"
"3287","1518810962022","291.907","-0.603939","2.51227"
"3288","1518810962033","291.96","-0.574607","2.59692"
"3289","1518810962042","291.998","-0.537901","2.66595"
"3290","1518810962053","292.025","-0.491992","2.7084"
"3291","1518810962062","292.035","-0.43548","2.7417"
"3292","1518810962073","292.032","-0.364593","2.7635"
"3293","1518810962082","292.021","-0.276736","2.79378"
"3294","1518810962094","292.014","-0.179577","2.82447"
"3295","1518810962101","292.012","-0.0611404","2.87903"
"3296","1518810962113","292.025","0.0734123","2.9497"
"3297","1518810962121","292.054","0.216838","3.02687"
"3298","1518810962133","292.09","0.368278","3.10138"
"3299","1518810962142","292.138","0.523268","3.1488"
"3300","1518810962153","292.183","0.68589","3.16679"
"3301","1518810962162","292.231","0.85186","3.16536"
"3302","1518810962177","292.285","1.03839","3.16004"
"3303","1518810962185","292.369","1.22554","3.16972"
"3304","1518810962204","292.483","1.39784","3.22058"
"3305","1518810962204","292.635","1.55473","3.32632"
"3306","1518810962213","292.863","1.68901","3.47433"
"3307","1518810962221","293.174","1.78741","3.62104"
"3308","1518810962233","293.53","1.8335","3.72078"
"3309","1518810962242","293.871","1.84583","3.76464"
"3310","1518810962254","294.15","1.83335","3.76402"
"3311","1518810962262","294.291","1.83056","3.73368"
"3312","1518810962273","294.368","1.82499","3.7179"
"3313","1518810962282","294.416","1.81983","3.72494"
"3314","1518810962292","294.447","1.81043","3.7232"
"3315","1518810962302","294.457","1.79877","3.72137"
"3316","1518810962313","294.462","1.79222","3.71601"
"3317","1518810962322","294.52","1.78629","3.71079"
"3318","1518810962333","294.63","1.77567","3.69413"
"3319","1518810962342","294.743","1.76684","3.64336"
"3320","1518810962353","294.822","1.76817","3.55295"
"3321","1518810962361","294.865","1.75448","3.56681"
"3322","1518810962373","294.875","1.73683","3.58987"
"3323","1518810962382","294.867","1.71992","3.58438"
"3324","1518810962393","294.838","1.69968","3.57962"
"3325","1518810962402","294.786","1.6847","3.56714"
"3326","1518810962413","294.709","1.58976","3.47211"
"3327","1518810962421","294.629","1.50073","3.372"
"3328","1518810962439","294.555","1.43079","3.28663"
"3329","1518810962443","294.499","1.38859","3.22821"
"3330","1518810962453","294.459","1.36551","3.19394"
"3331","1518810962462","294.425","1.34866","3.17757"
"3332","1518810962472","294.39","1.33592","3.1669"
"3333","1518810962482","294.358","1.32723","3.15441"
"3334","1518810962492","294.314","1.31756","3.12777"
"3335","1518810962501","294.253","1.30682","3.07323"
"3336","1518810962512","294.162","1.30014","2.96281"
"3337","1518810962521","294.038","1.28493","2.81371"
"3338","1518810962532","293.879","1.27372","2.74036"
"3339","1518810962542","293.712","1.2662","2.70055"
"3340","1518810962553","293.554","1.2627","2.67544"
"3341","1518810962562","293.441","1.2728","2.65737"
"3342","1518810962572","293.374","1.28161","2.65433"
"3343","1518810962582","293.367","1.28369","2.65944"
"3344","1518810962593","293.437","1.28508","2.67484"
"3345","1518810962601","293.591","1.28543","2.71399"
"3346","1518810962613","293.827","1.28165","2.75321"
"3347","1518810962621","294.117","1.26676","2.77141"
"3348","1518810962632","294.421","1.25484","2.78057"
"3349","1518810962642","294.712","1.2368","2.78723"
"3350","1518810962653","294.995","1.21614","2.79211"
"3351","1518810962662","295.299","1.19925","2.78939"
"3352","1518810962673","295.63","1.18351","2.78751"
"3353","1518810962682","296.009","1.16596","2.7889"
"3354","1518810962693","296.471","1.14196","2.79108"
"3355","1518810962702","297.043","1.11294","2.79978"
"3356","1518810962713","297.776","1.08079","2.81033"
"3357","1518810962722","298.611","1.04761","2.81765"
"3358","1518810962734","299.529","1.01714","2.82363"
"3359","1518810962742","300.518","0.98234","2.82635"
"3360","1518810962753","301.556","0.951594","2.8251"
"3361","1518810962762","302.61","0.912579","2.81953"
"3362","1518810962773","303.666","0.877218","2.80382"
"3363","1518810962782","304.732","0.843195","2.78765"
"3364","1518810962794","305.811","0.80361","2.76749"
"3365","1518810962807","306.9","0.763393","2.74771"
"3366","1518810962817","308.009","0.716378","2.73098"
"3367","1518810962822","309.149","0.670403","2.71236"
"3368","1518810962833","310.321","0.627033","2.69332"
"3369","1518810962842","311.532","0.586393","2.6717"
"3370","1518810962853","312.784","0.546744","2.64183"
"3371","1518810962862","314.058","0.514264","2.60759"
"3372","1518810962873","315.377","0.479753","2.5708"
"3373","1518810962881","316.749","0.449867","2.52581"
"3374","1518810962893","318.15","0.418906","2.47358"
"3375","1518810962901","319.581","0.396169","2.4199"
"3376","1518810962913","321.04","0.373734","2.36402"
"3377","1518810962921","322.529","0.351236","2.31274"
"3378","1518810962932","324.027","0.324859","2.26153"
"3379","1518810962942","325.499","0.297485","2.2123"
"3380","1518810962953","326.936","0.273891","2.16547"
"3381","1518810962962","328.363","0.242213","2.12358"
"3382","1518810962974","329.785","0.209307","2.07453"
"3383","1518810962981","331.181","0.177139","2.02296"
"3384","1518810962993","332.568","0.15649","1.96585"
"3385","1518810963002","334.018","0.14096","1.90682"
"3386","1518810963013","335.532","0.127749","1.8454"
"3387","1518810963022","337.117","0.125125","1.79091"
"3388","1518810963033","338.743","0.131208","1.73983"
"3389","1518810963042","340.376","0.134876","1.69299"
"3390","1518810963053","341.974","0.13685","1.64179"
"3391","1518810963061","343.504","0.134587","1.58341"
"3392","1518810963072","344.921","0.122281","1.51428"
"3393","1518810963081","346.219","0.104874","1.43895"
"3394","1518810963093","347.435","0.084928","1.36302"
"3395","1518810963102","348.591","0.0597245","1.28733"
"3396","1518810963112","349.719","0.0363868","1.21794"
"3397","1518810963121","350.843","0.011371","1.15984"
"3398","1518810963133","351.967","-0.0112555","1.10922"
"3399","1518810963142","353.078","-0.0361554","1.05745"
"3400","1518810963153","354.05","-0.0679368","1.00459"
"3401","1518810963162","354.876","-0.112713","0.939222"
"3402","1518810963172","355.534","-0.162882","0.849019"
"3403","1518810963182","356.043","-0.215688","0.739905"
"3404","1518810963193","356.444","-0.259047","0.607534"
"3405","1518810963201","356.739","-0.296199","0.460107"
"3406","1518810963213","356.942","-0.329444","0.305348"
"3407","1518810963221","357.064","-0.361693","0.150609"
"3408","1518810963232","357.117","-0.394206","0.00453241"
"3409","1518810963241","357.121","-0.417311","-0.0984112"
"3410","1518810963252","357.121","-0.434284","-0.17169"
"3411","1518810963261","357.122","-0.447818","-0.22225"
"3412","1518810963273","357.121","-0.45723","-0.259149"
"3413","1518810963281","357.121","-0.464373","-0.283387"
"3414","1518810963292","357.121","-0.469068","-0.301377"
"3415","1518810963301","357.117","-0.471732","-0.31574"
"3416","1518810963313","357.105","-0.474312","-0.325712"
"3417","1518810963322","357.081","-0.474974","-0.335456"
"3418","1518810963333","357.045","-0.475284","-0.34321"
